"PathwayName"	"DataBase"	"SignatureSize"	"PathwaySize"	"Overlap"	"Pvalue"	"Qvalue"	"OverlapGenes"
"ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 379"	" 23"	"9.108375e-01"	"9.873053e-01"	"IL1R1 ACVR2A BFSP1 B4GALT5 TLR7 CA13 KCNAB1 EIF4E PDP1 MFSD2A SRPK2 P2RX7 SERPINE1 LSS VPS35 IST1 COL12A1 LIF REL NAMPT LITAF WTAP TRIM36"
"ZHOU_INFLAMMATORY_RESPONSE_LIVE_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 318"	" 33"	"5.219570e-02"	"2.055584e-01"	"NIF3L1 SARDH IER5L DHRS9 C20orf196 POLR3K BOLA1 DBT NDUFB6 SLC2A1 TLR1 TLR6 TRIAP1 KCNE3 C11orf58 TNNI2 HKDC1 ARL11 SPRY2 THYN1 SNAPC5 RWDD2A RNF7 CNOT8 PHF23 ICT1 MOAP1 TRPS1 WDR53 MRPS18B MKX AVPI1 OBFC1"
"SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  51"	" 10"	"2.028798e-03"	"1.895610e-02"	"MID1IP1 PLAC8 SPP1 PNMAL1 C11orf58 TBPL1 DNAJC12 NXPH4 CDC16 SHISA2"
"HOOI_ST7_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  75"	" 10"	"3.618888e-02"	"1.618385e-01"	"OGFRL1 METTL21A LAMB3 ANXA3 SERPINE1 ASNS CLCN4 GLIPR1 NLN LPXN"
"HOOI_ST7_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 100"	"  6"	"7.006157e-01"	"9.134572e-01"	"IGFBP5 TSPAN31 RNASE4 RAP2A IREB2 RBP4"
"PRAMOONJAGO_SOX4_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  51"	"  5"	"2.228427e-01"	"5.041764e-01"	"TIPARP SERPINE1 BNIP3 NAB2 MYD88"
"PRAMOONJAGO_SOX4_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  45"	"  2"	"7.113857e-01"	"9.210241e-01"	"TMEM97 BIN1"
"PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  73"	"  9"	"6.560866e-02"	"2.385769e-01"	"MPP1 PGK1 SCHIP1 AKR1B10 SNRPA1 CTGF MARS KPNA2 PRKCA"
"PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 134"	" 24"	"5.646546e-05"	"9.930132e-04"	"TXNDC9 MOB4 DNAJC24 CETN2 SAT1 AIMP1 LAMTOR3 ASPH PLEKHF2 RRAS2 ERI2 SEPHS2 ATG5 ACTR6 MTMR6 ZCCHC10 NDEL1 NOL11 EEF1E1 UQCRB TAF9 UBE2V2 TNFAIP8 VAMP7"
"THUM_SYSTOLIC_HEART_FAILURE_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 361"	" 34"	"1.395563e-01"	"3.826543e-01"	"LY96 PLA2G4A FH FAM188A DHRS9 PGRMC1 PRPS1 TLR7 FAM198B CD53 PLEKHF2 LEPR RBBP4 SCARB2 ARHGAP24 HSD17B11 TYROBP FOLR2 SEPT10 VPS35 RNASE4 SC5DL NT5E SELM IGFBP3 ACTR2 FBXW11 CNOT8 YWHAE GDI2 NAMPT MATR3 MS4A6A SFR1"
"THUM_SYSTOLIC_HEART_FAILURE_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 199"	" 11"	"8.832125e-01"	"9.813472e-01"	"PDLIM5 CCDC28B HOPX PPP1R9A UQCRC2 ANAPC16 CHDH LMO7 WDR61 DHRS7C NLN"
"CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 143"	" 16"	"6.587631e-02"	"2.393369e-01"	"SERPING1 PLCB1 CFP AP1S2 ATP6V1G1 PSMA1 HAL GLIPR1 STAB1 SPRY2 DRG1 PRKCA ZNF91 NDUFS4 MRPS30 ABHD3"
"CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 617"	" 91"	"3.587376e-09"	"2.014197e-07"	"SUMO1 ATIC ACSL3 EIF4E2 SEPT2 PLA2G4A CDC123 STOM LIN7C BLVRA SNRPB SNX5 GSS CTSZ EBP NSDHL BCAP31 PGK1 PEX2 RAP2B GMPS FDPS CHTOP CREB3 GALNT12 SELRC1 NASP SF3A3 PNRC2 CYP51A1 SRPK2 ABCF2 INSIG1 GRPEL1 G3BP2 ASL NUDT1 CLCN4 APOC1 ZNF175 BAX LDHA SNRPA1 EED PSMA1 PSMD13 DNAJC12 LSS PFKL ASH2L SLC25A4 HPGD MSMO1 HNRNPC PSMB5 FDFT1 TBC1D4 ACAT1 PPIB PES1 LIF YKT6 ACTR2 SNRNP25 NPM1 PSMB6 BLMH ALDOC TMEM97 COIL SNF8 PSMC3IP KPNA2 IDI1 HNRNPK HMGCR HMGCS1 RDH11 C14orf1 SQLE HNRNPA1 EIF2B5 RFC4 THOC6 SRSF3 CYP1B1 CDC25C LOX FADS1 FEN1 PSAT1"
"CORRE_MULTIPLE_MYELOMA_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  57"	"  5"	"3.062415e-01"	"6.069295e-01"	"CDKN2A SERPINE1 CLCN4 FAM43A SAMSN1"
"CORRE_MULTIPLE_MYELOMA_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  54"	"  8"	"2.676640e-02"	"1.307867e-01"	"BLVRA OLFML3 LPAR1 FBXO6 INSIG1 HS3ST3B1 CH25H RBP4"
"HUTTMANN_B_CLL_POOR_SURVIVAL_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 234"	" 12"	"9.424615e-01"	"9.932606e-01"	"ACVR2A FRMD4B TYROBP SEPT10 RNASE4 DPYSL2 COMMD4 SERPINF1 PRKCA ATP6V0C CDKN1A FADS1"
"HUTTMANN_B_CLL_POOR_SURVIVAL_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  53"	"  4"	"4.224060e-01"	"7.112738e-01"	"RRAS2 ADARB1 GLIPR1 ADK"
"DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP"	"MSigDB_c2_cgp_v5"	"1200"	"1310"	"209"	"4.865999e-24"	"5.955983e-21"	"LYPLA1 COPS5 TCEB1 TXNDC9 GTF3C3 NIF3L1 FZD7 SUMO1 ATIC EIF4E2 SEPT2 TIMM17A PRDX6 FCGR2A FH SEPHS1 CDC123 YME1L1 NDUFA8 DHRS9 PDHX EIF3M WT1 LIN7C SORD COPS2 SNRPB2 SNX5 GSS PFDN4 PSMA7 RBM3 PGRMC1 CUL4B HPRT1 CETN2 MPP1 VBP1 PGK1 WBP5 MORF4L2 PRPS1 EIF1AX PEX2 ACTL6A ALG5 RAP2B CCT3 FDPS ILF2 CSDE1 RAP1A GNAI3 SARS CASP6 AIMP1 UBE2D3 LAMTOR3 ADH5 EIF4E PDLIM5 GTF2B HS2ST1 SEP15 NDUFB6 LEPR MAGOH CMPK1 SLC2A1 PPIH PPIE SF3A3 TRAPPC3 PSMB2 YARS RBBP4 EIF3I PPP1R8 TMEM50A CAPZB CYP51A1 SRPK2 ABCF2 TMEM165 G3BP2 SCARB2 COPS4 PITPNB ARPC3 ATP2A2 CCT6A ASL AIMP2 ATP5J2 TBCB PRMT1 NDUFC2 EIF4G2 RRAS2 PSMA1 C11orf58 SEPHS2 BNIP3 ECHS1 KATNA1 TBPL1 P4HA1 VPS26A DNAJC12 SNRPD3 MIF LSS ARL1 CD63 CDC16 ASH2L FRG1 MSMO1 ATP6V1B2 ABCE1 ANAPC10 ASNA1 GOT2 UBE2E1 ADK PSMC6 HNRNPC PSMB5 GMPR2 FDFT1 MED4 ACAD8 EI24 RBM7 ACAT1 CUL5 WDR61 PSMA4 SNX1 RPS27L MRPL3 DRG1 YKT6 PNO1 C1D ACTR2 UGP2 MDH1 CCNG1 PPP2CA CNOT8 COPS3 PRPSAP2 NDEL1 SPAG7 BLMH TNFAIP1 COIL PSMD12 ICT1 NT5C GDI2 GTPBP4 PSMA2 ALDH5A1 GMDS NQO2 HNRNPK HMGCR TAF9 ERBB2IP NDUFS4 MRPS30 HMGCS1 DLD BCAP29 NAMPT PSMA3 MED6 C14orf1 GALC PSMC1 SUB1 POLR2K SQLE UBE2V2 COMT RFC4 SAMSN1 CCT8 ATP5O DSCR3 PSMG1 TCP1 PSMB1 ATP6V0E1 SRSF3 POLR1C VAPA NDUFV2 SNRPD1 ZNF24 SRP19 ETF1 MATR3 TNFAIP8 SMAD2 FADS1 VAMP7"
"DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  94"	" 13"	"1.744732e-02"	"9.572172e-02"	"CAPN3 MAFB RPL39 CD53 CLEC5A RPS11 HAL GLIPR1 GPX3 GAS7 FZD2 RPL30 MS4A6A"
"CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  35"	"  4"	"1.453546e-01"	"3.955402e-01"	"CNIH4 CAPN3 FZD2 NID1"
"DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 320"	" 26"	"4.213067e-01"	"7.104979e-01"	"LYPLA1 IGFBP5 MPZL1 SORD MPP1 WBP5 ECT2 GSTM1 GRHPR PRMT1 HKDC1 COL18A1 AGA ADK NEO1 MED31 TMEM97 ATP6V0A1 ZSCAN12 HIST1H1C ALDH5A1 SNTB1 H1F0 GCAT XDH COMMD10"
"DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 271"	" 29"	"4.478619e-02"	"1.881204e-01"	"ACSL3 EIF4E2 CD244 ATP5C1 YME1L1 EIF1AX TIPARP GNAI3 GTF2B CDC42 HOPX BRAP EED SERINC1 HPGD ZNF14 NUPL1 TBC1D4 ANKRD49 CXCR5 ACAT1 CUL5 YKT6 DERL2 IDI1 GPR65 NDUFV2 CREM CUL2"
"LIU_CMYB_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 148"	" 17"	"4.978891e-02"	"2.003341e-01"	"SAT1 FABP5 TIPARP ANP32E CASP6 INSIG1 NUDT1 GDPD3 CCDC53 NAB2 AGA MED4 YKT6 MMD ABCC3 LITAF ASRGL1"
"LIU_VMYB_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 117"	" 14"	"4.723817e-02"	"1.941555e-01"	"FZD7 NXT2 FABP5 ANP32E SNX7 ARAP2 NUDT1 CCDC53 AGA DPYSL2 MED4 MMD FOXD1 ASRGL1"
"LIU_TARGETS_OF_VMYB_VS_CMYB_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  37"	"  4"	"1.718604e-01"	"4.314134e-01"	"ARHGAP24 CLEC5A GNG2 FAM45A"
"CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 343"	" 12"	"9.995481e-01"	"1.000000e+00"	"BCAS1 DLG3 CHTOP LNX1 CCND1 MARS CADM1 USP3 SPTLC2 TRPS1 ZNF24 NDUFS8"
"CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 390"	" 49"	"6.361879e-04"	"7.444494e-03"	"OGFRL1 PLA2G4A SOAT1 MPZL1 LAMB3 TRMT6 NSFL1C MAP7D3 PLS3 WBP5 SCHIP1 SNX7 GTF2B SEP15 PDP1 PM20D2 CMPK1 FBLIM1 CAMTA1 ANXA3 HSD17B11 AKR1B10 RRAS2 IFNGR1 TBPL1 DSE SEPT10 GLIPR1 SFRP1 FDFT1 NDFIP2 SPRY2 TRIM29 RBM7 NT5E ATP1B3 MDH1 NDEL1 TAX1BP3 SCPEP1 NAMPT CARD6 DCBLD2 CRIPT BIN1 ETF1 TNFAIP8 LOX PSAT1"
"CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 392"	" 21"	"9.744405e-01"	"1.000000e+00"	"MRPL41 ENTPD2 SPINT1 BCAS1 SSR4 DLG3 BOLA1 PLEKHF2 SERINC2 LNX1 CHMP2A SULT2B1 SEPHS2 ANO1 PPM1H BLOC1S1 KRT23 SPTLC2 TRPS1 ZNF24 SYT7"
"CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 424"	" 33"	"5.280529e-01"	"7.985382e-01"	"FZD7 SOAT1 CUL4B MPP1 WBP5 AP1S2 EXTL2 SNX7 PDP1 LPAR1 PSMB2 FBLIM1 HSD17B11 SERPINE1 DSE COL6A1 GLIPR1 SFRP1 GNG2 SPRY2 NT5E ACTR2 PTTG1 NDEL1 EIF4A1 PSMB6 FZD2 PRKCA RAI14 DCBLD2 SNRPD1 BIN1 GRK5"
"CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  99"	"  6"	"6.905465e-01"	"9.080671e-01"	"ENTPD2 SPINT1 AKR1B10 TRIM29 WDR61 LITAF"
"CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  45"	"  3"	"4.926191e-01"	"7.709573e-01"	"FZD2 RBM24 GRK5"
"DOANE_BREAST_CANCER_CLASSES_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  58"	"  1"	"9.529021e-01"	"9.972231e-01"	"MPHOSPH6"
"DOANE_BREAST_CANCER_CLASSES_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  30"	"  2"	"4.366235e-01"	"7.216137e-01"	"ANP32E SPP1"
"DOANE_RESPONSE_TO_ANDROGEN_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 153"	"  7"	"9.311808e-01"	"9.941258e-01"	"FAM188A SORD MAFB CAPZB MVK PLEKHA1 GMDS"
"DOANE_RESPONSE_TO_ANDROGEN_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 224"	" 22"	"1.322398e-01"	"3.724380e-01"	"PTP4A1 IGFBP5 PDE6D STOM CHST1 PLCB1 SLC25A14 MPP1 FAM198B ANP32E SNX7 ASPH CDC42 MGP SERPINH1 PYCARD SMAD6 IGFBP3 BLMH RAI14 CDKN1A FKBPL"
"DOANE_BREAST_CANCER_ESR1_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  93"	"  4"	"8.764568e-01"	"9.811442e-01"	"TNNT1 ACADSB C6orf211 DNAJC12"
"DOANE_BREAST_CANCER_ESR1_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  37"	"  6"	"2.578558e-02"	"1.273670e-01"	"PAX6 ART3 TTYH1 FABP7 SFRP1 PSAT1"
"WANG_RESPONSE_TO_ANDROGEN_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  25"	"  6"	"2.790238e-03"	"2.398351e-02"	"ACSL3 GNAI3 TMEM50A INSIG1 HMGCR FADS1"
"WANG_RESPONSE_TO_FORSKOLIN_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  19"	"  6"	"4.479071e-04"	"5.657774e-03"	"ACSL3 GNAI3 TMEM50A INSIG1 HMGCR FADS1"
"LAIHO_COLORECTAL_CANCER_SERRATED_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  98"	" 23"	"5.706092e-07"	"1.828339e-05"	"SNRPE PLA2G4A MRPS14 CNIH4 ATP5C1 YME1L1 MORF4L2 ANP32E PDLIM5 CTGF ORMDL2 HNRNPC NEDD8 DPYSL2 SC5DL SPG21 GDI2 BCAP29 LGALS1 ATP6V0E1 RBX1 VAPA NDUFV2"
"LAIHO_COLORECTAL_CANCER_SERRATED_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  72"	"  1"	"9.825277e-01"	"1.000000e+00"	"NIPSNAP3B"
"BORCZUK_MALIGNANT_MESOTHELIOMA_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 286"	" 62"	"9.009239e-14"	"1.901260e-11"	"LYPLA1 COPS5 TCEB1 DBI METTL18 MPZL1 PSMB7 BLVRA PGRMC1 LAMP2 HPRT1 VBP1 PGK1 MORF4L2 PRPS2 ACTL6A CCT3 ILF2 CHTOP RAP1A UBE2D3 H2AFZ PPT1 RBBP4 EIF3I SDHB PARK7 SRPK2 TRIAP1 ATP2A2 RAN NUDT1 RPS15A RAB32 P4HA1 ARL1 RAP1B TUSC3 MSMO1 HNRNPC SEC61G MRPL3 YKT6 PNO1 RAB1A CCNG1 CNOT8 PRPSAP2 PSMB6 BLMH TMEM97 KPNA2 PRKCA GDI2 PSMA2 SQLE RFC4 WTAP SRSF3 SMAD2 FADS1 VAMP7"
"BORCZUK_MALIGNANT_MESOTHELIOMA_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  83"	"  7"	"3.482800e-01"	"6.442417e-01"	"CAPN3 CFP SAT1 CDKN2A DDT VIPR2 FKBP2"
"ROY_WOUND_BLOOD_VESSEL_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  46"	"  1"	"8.934089e-01"	"9.832157e-01"	"STOM"
"ROY_WOUND_BLOOD_VESSEL_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  15"	"  1"	"3.416318e-01"	"6.446082e-01"	"SFRP1"
"GRABARCZYK_BCL11B_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  68"	"  8"	"9.255965e-02"	"2.979827e-01"	"SLC35F5 MST4 SCARB2 BNIP3 PAFAH1B2 TMEM167A LGALS1 U2AF1"
"GRABARCZYK_BCL11B_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  51"	"  7"	"4.884237e-02"	"1.977607e-01"	"SPINK2 MRPL46 UQCRC2 GOLGA7 CTSG UBE2V2 SFR1"
"NEWMAN_ERCC6_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  18"	"  4"	"1.167539e-02"	"7.170437e-02"	"TNFAIP6 FABP5 LITAF IFIT2"
"NEWMAN_ERCC6_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  32"	"  4"	"1.092924e-01"	"3.323574e-01"	"ZMAT3 LNX1 SERPINE1 CDKN1A"
"HORIUCHI_WTAP_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 262"	" 22"	"3.570176e-01"	"6.551568e-01"	"IL1R1 TNFRSF11A MAFB AP1S2 RNF13 OLFML3 SELRC1 ZBTB8A FAM167B LIMCH1 C6orf203 TSPAN31 C8orf4 ASAH1 DNASE2 LACC1 EDNRB KCNJ2 ZNF91 H1F0 KLHL6 IFIT2"
"HORIUCHI_WTAP_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 285"	" 30"	"5.103632e-02"	"2.020325e-01"	"NUF2 SEPHS1 CHST1 LIN7C SLC25A5 LAMP2 COX7B PGK1 FDPS CMPK1 PNRC2 MGP LDHA MRPL48 C11orf58 SEPT10 FDFT1 SC5DL PPIA C1D PTTG1 TMEM97 POLR3G HMGCR NLN BCAP29 PGF SQLE WTAP SMAD2"
"GAL_LEUKEMIC_STEM_CELL_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 111"	" 10"	"2.768649e-01"	"5.739883e-01"	"CTSZ DLG3 DBT PDLIM5 PPP1R9A CCND1 COL6A1 SMAD6 EVPL BIN1"
"GAL_LEUKEMIC_STEM_CELL_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 207"	" 17"	"3.963707e-01"	"6.930825e-01"	"TNFAIP6 MAFB GALNT12 PILRA CLEC5A COL18A1 HAL IST1 CTSG CD68 DLX4 GPR65 LGALS1 CYP1B1 CDC25C FEN1 MS4A6A"
"CHOI_ATL_CHRONIC_VS_ACUTE_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  17"	"  4"	"9.017358e-03"	"5.830558e-02"	"SUMO1 ANAPC16 UBE2E1 MDH1"
"BASAKI_YBX1_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 247"	" 24"	"1.354682e-01"	"3.782232e-01"	"GLRX2 NUF2 SNX5 ILF2 PRPF3 CAMTA1 ANXA3 PLAC8 SNRPA1 CTGF MARS DDX39A COMMD4 PTTG1 SAR1B HINT1 PSMB6 PSMC3IP KPNA2 HN1 CREM AFAP1L1 FEN1 CBWD1"
"BASAKI_YBX1_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 323"	" 33"	"6.229447e-02"	"2.313363e-01"	"PTP4A1 TNFRSF11A IER5L CD302 THBD SEPT6 LAMP2 CUL4B PGK1 SAT1 ASPH RRAGD SPP1 PPP1R9A ACER3 C11orf58 PLEKHA1 P4HA1 DDIT4 GAS2L3 SPRY2 NT5E GAL3ST1 ALDOC VMP1 MED6 NCALD SNTB1 RSL1D1 FAM43A FAM162A SRSF7 EGR1"
"NOJIMA_SFRP2_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  26"	"  1"	"6.287947e-01"	"8.708359e-01"	"CTGF"
"NOJIMA_SFRP2_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  21"	"  3"	"8.249159e-02"	"2.750469e-01"	"PYCARD CCND1 SGPL1"
"WIKMAN_ASBESTOS_LUNG_CANCER_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  16"	"  0"	"7.378661e-01"	"9.306008e-01"	""
"WIKMAN_ASBESTOS_LUNG_CANCER_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  26"	"  3"	"1.511276e-01"	"4.043284e-01"	"MAFB NIPSNAP3B MS4A6A"
"RODRIGUES_DCC_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 114"	"  6"	"8.186155e-01"	"9.584708e-01"	"LIMCH1 GNG2 APPL1 SNTB1 LITAF U2AF1"
"RODRIGUES_NTN1_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 138"	" 11"	"4.296800e-01"	"7.183833e-01"	"CYSLTR1 BOLA1 NASP FBXO2 RHOF MAGI1 ZNF175 IFNGR1 MED6 PGF BIN1"
"WANG_LMO4_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 307"	" 30"	"1.088351e-01"	"3.318739e-01"	"MRPL30 IL1R1 SUMO1 DBI SOAT1 CDC123 FAM188A NEK6 RALGAPA2 PGRMC1 BCAP31 TIPARP PDP1 PM20D2 SLC2A1 AURKAIP1 TMEM135 EED DDIT4 TUSC3 MORF4L1 TMEM97 UQCRB NLN SUB1 HNRNPA1 LITAF CRYZL1 YIPF5 SYT7"
"WANG_LMO4_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 316"	" 43"	"2.253356e-04"	"3.237215e-03"	"ATP6V1H GTF3C3 BZW1 ACSL3 RAB14 FKBP7 NAA20 PHF6 MRPS28 PLRG1 MRPS21 DDX20 CDC42 FBLIM1 ABCF2 ATP5I DIABLO AIMP2 SNRPA1 PLEKHA1 LONRF1 TMEM192 NGDN SUGT1 RNF7 ACTR2 FBXW11 TMEM199 SAP30BP HIST1H1C AHRR CCDC127 HMGCS1 BCAP29 RDH11 MED6 CCDC58 ATP6V0E1 U2AF1 PFDN6 ZNF24 SRA1 C9orf85"
"WANG_CLIM2_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 201"	" 18"	"2.603823e-01"	"5.512072e-01"	"IGFBP5 RALGAPA2 SERP1 CHTOP ATP6V0D2 LEPR MAGI1 EED DDIT4 COL18A1 NEDD8 ESD WDR61 COL12A1 ABCC3 PSMC3IP BTF3 C9orf85"
"WANG_CLIM2_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 166"	" 29"	"2.031479e-05"	"4.257757e-04"	"COPS5 RNF149 CYP20A1 BLZF1 TIPRL STOM PFDN4 MINOS1 RCHY1 CCT6A PPP1R9A ACER3 MSMO1 DNAJC15 PGM3 TMEM11 TAX1BP3 COIL NT5C IDI1 GTPBP4 HNRNPK ZNF91 HMGCS1 RDH11 ATP6V0E1 PFDN1 SRA1 RPP30"
"VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 158"	" 16"	"1.316794e-01"	"3.762268e-01"	"IER5L TNFAIP6 MAFB BGN HES2 SPP1 MGP APOC1 DSE ALDH1L2 COL12A1 NT5E IGFBP3 SNF8 CYP1B1 LOX"
"VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 103"	"  7"	"5.910099e-01"	"8.460773e-01"	"CA13 KCNE3 DDT RPS27L SNRNP25 GMDS XRCC4"
"VECCHI_GASTRIC_CANCER_EARLY_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 366"	" 40"	"1.840793e-02"	"9.951992e-02"	"HSPE1 TIMM17A NUF2 PFDN2 IER5L SNRPB TRMT6 SNX5 GSS PFDN4 PSMA7 PGRMC1 SLC6A8 MRPS28 ECT2 CCT3 ANP32E TMEM68 PDP1 NASP SPP1 TBCB PRMT1 KCNE3 AIFM2 MRPS16 NUPL1 UCHL3 LIF NPM1 PTTG1 CDR2L HN1 GTPBP4 XRCC4 SNRPD1 MATR3 POLR2G FEN1 SFR1"
"VECCHI_GASTRIC_CANCER_EARLY_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 289"	" 17"	"8.967940e-01"	"9.830520e-01"	"LY9 CD302 LEPR SPINK2 ARHGAP24 RASSF10 BNIP3 PKIB ALDH1L2 SFRP1 HPGD GPX3 KCNJ16 ERBB2IP TNFRSF17 CYP1B1 SNX24"
"BARRIER_COLON_CANCER_RECURRENCE_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  41"	"  8"	"4.479618e-03"	"3.476888e-02"	"TIMM17A PSMC2 DNAJC12 ARL1 SLC18A1 ANG NDEL1 KDELR3"
"BARRIER_COLON_CANCER_RECURRENCE_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  16"	"  2"	"1.319095e-01"	"3.740033e-01"	"KCNAB1 PFKL"
"SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 143"	" 16"	"6.587631e-02"	"2.393369e-01"	"FCGR2A BLVRA THBD B4GALT5 MPP1 RRAGD YARS INSIG1 IFNGR1 DSE SC5DL IGFBP3 CDKN1A CYP1B1 CREM EGR1"
"SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  76"	"  9"	"8.152590e-02"	"2.744436e-01"	"ACTL6A MRPL47 RAP2B CDKN2A PRPF38A EIF2B5 POLR2H RFC4 WDR53"
"JAEGER_METASTASIS_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  37"	"  3"	"3.452941e-01"	"6.455475e-01"	"BGN SCHIP1 SPP1"
"JAEGER_METASTASIS_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 197"	" 17"	"3.171337e-01"	"6.213728e-01"	"LAMB3 THBD SLC2A1 ARAP2 HOPX AKR1B10 KLK8 PYCARD HAL CTSG TRIM29 ABCC3 KRT23 EVPL CLTB CXCL14 COL17A1"
