"PathwayName"	"DataBase"	"SignatureSize"	"PathwaySize"	"Overlap"	"Pvalue"	"Qvalue"	"OverlapGenes"
"ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 379"	" 33"	"5.620001e-01"	"8.104243e-01"	"SERPINB2 DCAF8 RND3 IL1B SDC4 AKNAD1 PTPRF EPB41 MN1 DTX2 TPRA1 PLAUR ZG16 DOT1L TBC1D9 MRI1 NFAT5 KLF5 MMP8 HERC1 PKD1L1 STAT5A SLC22A23 RNF144B ELOVL7 STON2 LIFR SNN VEGFA KLHL14 CLCF1 EHD1 NFKB2"
"ZHOU_INFLAMMATORY_RESPONSE_LIVE_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 318"	" 28"	"5.241632e-01"	"7.860521e-01"	"SLAMF6 DCAF8 YPEL4 PLK1S1 TBC1D2 PADI4 MBD4 DCP1B BICD1 DEDD2 SCML4 UPB1 MAST3 KIAA0226L PDE4A TLE3 CEP68 SDC1 RIN3 TBC1D24 FANCE TNFSF14 EHD3 MZB1 CXXC5 MBP LZTS2 TMLHE"
"SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  51"	"  8"	"3.881642e-02"	"2.156663e-01"	"STAT1 THBS1 FGF13 ITM2A UCHL1 SPINT2 INHBA CXXC5"
"HOOI_ST7_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  75"	" 10"	"7.613065e-02"	"3.013710e-01"	"ID3 WASL AHCYL2 KLHDC10 COL4A3BP IL31RA STON2 IL7R ANKRD33B PRR5"
"HOOI_ST7_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 100"	" 16"	"8.498826e-03"	"8.800814e-02"	"PGAP1 CCDC141 FAM46C TMEM56 TP53INP1 ITPR1 TET1 ANK3 TSPAN8 CSGALNACT1 SLC22A23 TRIB2 NFKBIZ PLA2G7 SPRY4 SLC14A1"
"PRAMOONJAGO_SOX4_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  51"	"  7"	"8.822452e-02"	"3.256539e-01"	"RND3 IL1B RBCK1 SLC2A3 ZFP36L1 VEGFA TRIM8"
"PRAMOONJAGO_SOX4_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  45"	"  1"	"9.251155e-01"	"1.000000e+00"	"POLD1"
"PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  73"	"  6"	"5.008556e-01"	"7.665006e-01"	"ELMO2 GCLM SUN1 CHD4 EPOR KIAA0141"
"PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 134"	"  4"	"9.951314e-01"	"1.000000e+00"	"TRAK2 RGL1 MECOM GCH1"
"THUM_SYSTOLIC_HEART_FAILURE_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 361"	" 34"	"3.717846e-01"	"6.814381e-01"	"SDPR STAT1 SELP CAT THBS1 FRMD5 TGM2 PPP1R16B TAF9B S100A9 UCHL1 RASL11B GIMAP1 KBTBD2 GADD45A ETNK1 SPPL2B SSBP4 XPO7 PLSCR4 RARA NBR1 VCAN MIER3 CDKL1 SDC2 ST6GAL1 ST3GAL6 VEGFA DPP9 ZEB1 SS18 CD74 SPIRE1"
"THUM_SYSTOLIC_HEART_FAILURE_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 199"	" 15"	"7.349468e-01"	"9.220734e-01"	"ZBED6 FAM129A CYP4B1 CD36 AGPAT9 TESC WASL KLHDC10 MBD4 SUV420H2 EPN1 ANK3 ZBTB20 USP25 AKAP8L"
"CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 143"	" 14"	"3.206420e-01"	"6.292542e-01"	"NCOA2 FAIM3 NR4A2 FGF13 SPEN GFI1 WASL ST3GAL5 TGOLN2 PLEKHA5 NRIP3 GPR183 AZI2 CD96"
"CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 617"	" 49"	"8.286563e-01"	"9.661605e-01"	"RAB3GAP1 FAM171A1 OPTN GFI1B DPP4 PRG2 THBS1 CD40 PCYT1B MECOM LMO4 DNAJC6 TAL1 KDM1A TFR2 TMEM176B KBTBD2 VOPP1 MMRN1 GATA2 MCM2 SPINT2 SWAP70 UROS NADSYN1 CKAP4 TIMELESS UPF1 KLF1 CDC25A MYH10 ACADVL HEATR6 EPX ITGA2B RECQL5 STXBP6 MCM4 NRIP1 C6orf106 PIM1 HLA-DRB1 POLA2 MACROD1 FADS2 ALDH1A1 SCD ABLIM1 SLC18A2"
"CORRE_MULTIPLE_MYELOMA_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  57"	" 14"	"1.262729e-04"	"5.480782e-03"	"SERPINB2 DPP4 C15orf48 IL1B DMD MYCT1 CSGALNACT1 FAM167A RNF145 MYO1D ABCA6 SLC22A23 ITGA2 SLC25A23"
"CORRE_MULTIPLE_MYELOMA_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  54"	"  2"	"8.803853e-01"	"9.903425e-01"	"EYA2 TNFRSF19"
"HUTTMANN_B_CLL_POOR_SURVIVAL_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 234"	" 37"	"3.130979e-04"	"9.979996e-03"	"MAN1B1 SH3GLB2 THBS1 LTK DMD TRIM2 IGSF3 IFI44 YES1 SH3TC1 HS3ST1 CD38 ADAMTS3 ARHGEF1 IGF1R HOMER2 NUMA1 CABIN1 PLXNC1 MYO9B PGLS IL17RB BLK DNM2 IP6K1 ACAP1 PIPOX GGA3 RFNG RIN3 PARVB PRRC2A MZB1 CPT1A PTPRCAP EHBP1L1 LDB1"
"HUTTMANN_B_CLL_POOR_SURVIVAL_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  53"	"  8"	"4.812108e-02"	"2.404090e-01"	"SLAMF1 METTL8 PLK1S1 BACH2 FUT8 ZBTB20 NRIP1 SOCS5"
"DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP"	"MSigDB_c2_cgp_v5"	"1361"	"1310"	" 99"	"9.782292e-01"	"1.000000e+00"	"TRAK2 STK25 KLHL12 KDM5B PPOX UBAC1 GFI1B SH3GLB2 SLC43A1 IL1B TGM2 PLP2 GATA1 ATRX ITM2A S100A6 GCLM LMO4 PRKACB UBAP2 ALAD TEK SCP2 TAL1 TIE1 EPB41 CD36 YES1 PTPN13 CDK2AP1 TFR2 MKRN1 KEL SNCA DGUOK DUSP11 GATA2 MBD4 ETNK1 ITPR2 KCNN4 BLVRB SPINT2 RAB38 UROS ADAM8 IFITM1 IFITM2 DEAF1 BTBD2 HMG20B FBXO7 PLXNC1 SMARCC2 UPF1 KLF1 CAPN7 DNM2 EPOR HMBS HMG20A TFDP2 APEH HBQ1 STAT5A NBR1 ITGA2B MYL4 CD7 RALA CDYL ISCA1 F2R ZFP36L1 PARVB HDAC7 TFRC CPOX PIM1 AKAP8L AGPAT1 VARS RHAG PEX6 KHSRP PPP4R1 RALBP1 TWSG1 MSH2 SS18 KDM3B CSNK1G3 EHD1 FADS2 ALDH1A1 MINPP1 SCD LDB1 SLC18A2"
"DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  94"	" 11"	"1.450063e-01"	"4.315286e-01"	"S100A8 S100A9 KLF4 MN1 DFNA5 ISG20 ANK3 IL7R SATB1 BLNK DNTT"
"CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  35"	"  4"	"2.093164e-01"	"5.035441e-01"	"LAMC1 KLF4 CSGALNACT1 TRIM27"
"DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 320"	" 40"	"1.579721e-02"	"1.283916e-01"	"GPD2 THBS1 SOX12 MMP9 CD40 KLF4 SSBP3 EPB41 ALPL ADAMTS3 PARM1 CDK2AP1 KLHDC10 MCM2 DMWD KCNN4 ARHGEF1 CIC NRIP3 FAM53B GNA11 ANK1 SCRG1 PGLS EPS15L1 ARHGAP32 IFRD2 GRM6 ACSL6 PDK2 LGALS3BP LRRN3 STXBP6 MCM4 PKD1 AGPAT1 VARS PEX6 ZNF516 GPR137"
"DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 271"	" 25"	"4.184417e-01"	"7.099704e-01"	"IL18R1 FAM129A OPTN PLK1S1 PPP1R16B P2RY10 CD2 GFI1 HIP1R IQSEC1 KLRD1 IFITM1 CDKN2AIP NR3C2 GCH1 SLC25A37 ASCC2 GALNT10 IKZF3 F2R PPAP2A C6orf106 MBP KDM2A MGEA5"
"LIU_CMYB_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 148"	" 11"	"7.048160e-01"	"9.027781e-01"	"ZER1 ASS1 ICA1 ISG20 NUMA1 SH2D4A NQO1 IL17RB PDK2 USP25 MARK2"
"LIU_VMYB_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 117"	"  5"	"9.612265e-01"	"1.000000e+00"	"EPB41L4B ISG20 IL17RB ULK2 USP25"
"LIU_TARGETS_OF_VMYB_VS_CMYB_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  37"	"  8"	"4.977135e-03"	"6.273958e-02"	"FAM107B KCNA3 NRIP3 USP31 CSGALNACT1 KLF5 VCAN EHD1"
"CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 343"	" 41"	"2.910493e-02"	"1.829709e-01"	"AFF3 PRRC2C PBX1 SH3GLB2 POMT1 SOX12 DENND4B FAM46C FAM110B ASTN2 PTPRF NKAIN1 KIAA1211 FBRSL1 HIP1R ICA1 ZNF398 IQSEC1 LMCD1 EPS8L1 HPN ISG20 STARD10 KIAA0556 DUSP8 HMG20B SMARCC2 TLE3 GGA3 CANT1 SLC38A10 PYCR1 SECISBP2 MYCN TSPAN13 PPP1R16A ADCY6 DOPEY2 CXXC5 ATP8B1 BLNK"
"CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 390"	" 34"	"5.612286e-01"	"8.095024e-01"	"SERPINB2 RGL1 LAMC1 FAM171A1 RND3 DMD SH3D19 IFI44 PDZK1IP1 GJB3 EPHA2 YES1 MDFIC HOXA3 CCDC28A CHST3 NFAT5 NRP1 MMP14 SLC25A37 KLF5 ETS1 RNF145 ARHGAP23 INHBA IL7R ANKH ANKRD33B HLA-E PPP4R1 RALBP1 TWSG1 LIPG MBP"
"CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 392"	" 40"	"1.933673e-01"	"4.888094e-01"	"FAM102A S100A8 FAM46C DENND2D INADL CYP4B1 KIAA0319L MMEL1 ZCCHC8 HIP1R ICA1 EPHA1 ARHGEF5 ZXDC DUSP16 EPS8L1 PRKD2 SYMPK BLVRB SPINT2 VRK3 STARD10 KIAA0556 ANK3 MKNK2 TLE3 CLDN7 TRAF4 MYO1D RNF144B TSPAN13 CRIP2 PPP1R16A ADCY6 CSAD ABAT RAB27B TMEM134 ANKRD22 BLNK"
"CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 424"	" 38"	"4.969275e-01"	"7.732511e-01"	"SDPR STRADB FAM132B NMNAT2 LAMC1 FAM171A1 PLP2 DMD TOX EPHA2 MDFIC DFNA5 GADD45A GJA1 CHST3 IKBIP NRP1 ZCCHC24 SLC25A37 PDE4A DPY19L1 ETS1 RNF145 MPRIP ARHGAP23 INHBA F2RL2 TRAF3 IL7R ANKH ANKRD33B PIM1 PPP4R1 RALBP1 TWSG1 EMILIN2 ZEB1 MARVELD1"
"CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  99"	" 16"	"7.687209e-03"	"8.181864e-02"	"C1orf116 LCN2 S100A8 PDZK1IP1 GJB3 STEAP4 EPHA1 RTKN DUSP16 SPINT2 RBL2 GRAMD2 TLCD1 RNF144B TMEM134 BLNK"
"CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  45"	"  6"	"1.103960e-01"	"3.718346e-01"	"STRADB FAM171A1 ZCCHC24 DPY19L1 TRAF3 ZEB1"
"DOANE_BREAST_CANCER_CLASSES_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  58"	"  4"	"6.173735e-01"	"8.483946e-01"	"CRAT TBC1D9 RASL10A CDK12"
"DOANE_BREAST_CANCER_CLASSES_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  30"	"  6"	"1.603104e-02"	"1.288378e-01"	"LMO4 ARTN SMO PLAUR CHST3 PARVB"
"DOANE_RESPONSE_TO_ANDROGEN_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 153"	" 13"	"5.325729e-01"	"7.881383e-01"	"C1orf116 NMNAT2 IL1B ELMO2 CAMP SEC14L2 FXR2 PDK2 MAFG ST6GAL1 MZB1 AHNAK SCD"
"DOANE_RESPONSE_TO_ANDROGEN_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 224"	" 24"	"1.668110e-01"	"4.608955e-01"	"PRRC2C PTPN14 THBS1 SAMHD1 TAF9B FAM110B KIAA0319L TINAGL1 PRDM2 MN1 HERC6 ITPR1 IFT122 IFITM1 PHLDA2 CDC25A SEPT8 HEATR6 CDYL ARG2 APOBEC3B MCM4 CPOX LPIN2"
"DOANE_BREAST_CANCER_ESR1_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  93"	"  5"	"8.608112e-01"	"9.816760e-01"	"PBX1 IFT122 EPS8L1 TBC1D9 ABAT"
"DOANE_BREAST_CANCER_ESR1_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  37"	"  7"	"1.632183e-02"	"1.297268e-01"	"ASS1 S100A8 GJB3 MPP6 CHST3 SCRG1 LY6D"
"WANG_RESPONSE_TO_ANDROGEN_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  25"	"  1"	"6.777600e-01"	"8.900100e-01"	"ZBTB10"
"WANG_RESPONSE_TO_FORSKOLIN_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  19"	"  0"	"8.369902e-01"	"9.701477e-01"	""
"LAIHO_COLORECTAL_CANCER_SERRATED_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  98"	"  4"	"9.506308e-01"	"1.000000e+00"	"LAMC1 OPTN MBD4 HLA-DRB1"
"LAIHO_COLORECTAL_CANCER_SERRATED_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  72"	"  9"	"1.162433e-01"	"3.839229e-01"	"ELMO2 KDM5C ADD1 SMARCC2 TNPO2 ENGASE ZFP36L1 PRRC2A KHSRP"
"BORCZUK_MALIGNANT_MESOTHELIOMA_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 286"	" 14"	"9.947363e-01"	"1.000000e+00"	"KDM5B LAMC1 QSOX1 PRRC2C KDM1A DCK RAF1 UROS CAPN7 PYCR1 RALA F2R PARVB SS18"
"BORCZUK_MALIGNANT_MESOTHELIOMA_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  83"	" 13"	"1.707571e-02"	"1.327027e-01"	"FAIM3 CPA3 CD38 CD79A CD22 CD19 CTTN ZBTB7A ACAP1 IL7R PTPRCAP ATG2A MS4A1"
"ROY_WOUND_BLOOD_VESSEL_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  46"	"  4"	"4.091089e-01"	"7.017226e-01"	"DENND4B S100A4 NRP1 VCAN"
"ROY_WOUND_BLOOD_VESSEL_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  15"	"  6"	"1.699339e-04"	"6.603146e-03"	"C1orf116 F5 EPB41L4B KLF5 FBXO9 ATP8B1"
"GRABARCZYK_BCL11B_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  68"	" 11"	"1.874349e-02"	"1.414428e-01"	"IKZF2 S100A4 JAK1 TPRG1L PEX26 HSH2D NQO1 SH3BP5 MYCN ITGB7 AHNAK"
"GRABARCZYK_BCL11B_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  51"	"  7"	"8.822452e-02"	"3.256539e-01"	"SCFD2 BICD1 TFDP2 ARPP21 MZB1 MACROD1 DNTT"
"NEWMAN_ERCC6_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  18"	"  2"	"2.215797e-01"	"5.184735e-01"	"KIAA1211 AGPAT9"
"NEWMAN_ERCC6_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  32"	"  1"	"8.018627e-01"	"9.561422e-01"	"SYNPO2"
"HORIUCHI_WTAP_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 262"	" 30"	"7.826613e-02"	"3.058676e-01"	"PCMTD1 PIK3C2B SMOX SDC4 ITM2A IFI44 KLF4 BST1 KIAA1211 ST3GAL5 ITPR1 GDF3 SLC2A3 ART4 ITPR2 HIVEP2 SIPA1L2 ACP5 PARP6 LGALS3BP TRIB2 RSAD2 PLEK2 ZFP36L1 IL7R BRWD1 C2CD2 TAPBP KDM2A VLDLR"
"HORIUCHI_WTAP_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 285"	" 17"	"9.658296e-01"	"1.000000e+00"	"WDFY1 TOR3A CAT MYBL2 PLP2 ATP11C TMEM64 UNG FANCD2 POLD1 DPY19L1 MPRIP CRIP2 APOBEC3B CXADR PHF10 UHRF1"
"GAL_LEUKEMIC_STEM_CELL_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 111"	" 14"	"7.802932e-02"	"3.057231e-01"	"MFSD6 GATA1 UBR4 TMEM140 KEL GRIK5 IGF1R ISG20 MMP11 ETS1 FBXO9 ZFP36L1 TOP3B ABLIM1"
"GAL_LEUKEMIC_STEM_CELL_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 207"	" 27"	"2.182816e-02"	"1.537265e-01"	"PASK PPP1R12B CADM3 IL1B SAMHD1 MMP9 S100A8 S100A9 PTGER3 ERMAP FGR E2F2 YES1 CD38 ADCK2 MOGS GDF3 PALB2 TMEM161A CACNA1G ITGA2B VCAN FPR1 MAPK13 POLA2 MS4A3 MINPP1"
"CHOI_ATL_CHRONIC_VS_ACUTE_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  17"	"  0"	"8.026722e-01"	"9.533924e-01"	""
"BASAKI_YBX1_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 247"	" 20"	"6.615992e-01"	"8.802145e-01"	"WNT10A RND3 THBS1 IRAK1 SMG5 EPHA2 UNG CYTH3 MCM2 EHD2 NTN4 IFRD2 DHRS11 MYO19 SLC38A10 ZNF367 MCM4 UHRF1 CDK2AP2 POLA2"
"BASAKI_YBX1_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 323"	" 42"	"7.233173e-03"	"7.926056e-02"	"SLC45A3 FAM107B ASS1 LCN2 DPP4 GALNT3 CAT ATRX TAF9B TSPAN6 TP53INP1 TMOD1 FAM3C KLHDC10 TTLL3 BICD1 FAM189A1 TARSL2 ISG20 SEMA4B SEZ6L2 IFITM1 NADSYN1 CPM SSBP4 JAK3 IRF2BP2 TFDP2 CDK12 MBOAT2 SCIN HES1 NFKBIZ ST3GAL6 CXADR BRWD1 HLA-E SLC25A27 VEGFA DMXL1 VLDLR SCD"
"NOJIMA_SFRP2_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  26"	"  4"	"8.175629e-02"	"3.130113e-01"	"CD40 GADD45A MXD1 DEDD2"
"NOJIMA_SFRP2_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  21"	"  3"	"1.177813e-01"	"3.846434e-01"	"STAT1 IFI44 IFITM1"
"WIKMAN_ASBESTOS_LUNG_CANCER_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  16"	"  2"	"1.732906e-01"	"4.662732e-01"	"ADD1 LIFR"
"WIKMAN_ASBESTOS_LUNG_CANCER_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  26"	"  3"	"2.074628e-01"	"5.029401e-01"	"GIMAP6 FBXL12 HMGXB3"
"RODRIGUES_DCC_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 114"	" 18"	"6.960488e-03"	"7.759233e-02"	"TRAK2 KDM5B CAT GPC4 TRIM2 CORO2A HOXA3 GADD45A CCND2 CREBL2 BICD1 IFITM1 MMP11 LGR5 NRP1 ABAT PIM1 MBP"
"RODRIGUES_NTN1_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 138"	" 18"	"4.460544e-02"	"2.285352e-01"	"ATRX SPEN MLXIP CNOT4 WNK1 DMPK NUMA1 SEZ6L2 TSPAN8 NFAT5 EPOR SLC6A20 CANT1 CACNA1I HLA-DRB1 VEGFA RAB27B AHNAK"
"WANG_LMO4_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 307"	" 27"	"5.244860e-01"	"7.863435e-01"	"PCMTD1 SERTAD4 SCAI KIAA1715 THBS1 MOGS PCYOX1 NR2C2 STYK1 SUSD2 TCF3 BTBD2 HMG20B RFX1 MRI1 WWP2 DPY19L1 FOXRED1 ARHGEF12 AZI2 RNF144B ARG2 RMI2 NRIP1 KIAA0141 FRMD8 AK3"
"WANG_LMO4_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 316"	" 24"	"7.978944e-01"	"9.526168e-01"	"GPATCH2 OPTN SAMHD1 ATP11C DMD SYNPO2 TMEM64 SMAP2 UBR4 WASL EXOC4 GADD45A GATA2 DUSP16 TBC1D9 SIPA1L2 SNX22 HEATR6 CASC3 NBR1 FUT8 NFKBIZ CLCF1 PCGF6"
"WANG_CLIM2_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 201"	" 22"	"1.495288e-01"	"4.380644e-01"	"PLK1S1 OTUD5 IGSF3 ASTN2 PTPRF E2F2 MTHFD2L ZCCHC8 CIC EID2 YPEL3 SEZ6L2 NADSYN1 ZBTB7A FAM65A AOC2 ARG2 NRIP1 TAPBP SKIV2L CXXC5 TRIM8"
"WANG_CLIM2_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 166"	" 12"	"7.545310e-01"	"9.349523e-01"	"STAT1 SCML2 TRIM2 CAMK2D BSDC1 ISG15 GATA2 ETNK1 PPP1R13L ELL TBC1D9 VPRBP"
"VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 158"	" 13"	"5.825755e-01"	"8.248380e-01"	"THBS1 EGFL6 GNB4 DFNA5 SLC2A3 BICD1 MMP11 PIK3R5 MYH10 INHBA VCAN GLIS2 PLA2G7"
"VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 103"	"  8"	"6.012584e-01"	"8.374378e-01"	"CA2 BCL2L15 BLVRB ISG20 STARD10 DOT1L DHRS11 BLNK"
"VECCHI_GASTRIC_CANCER_EARLY_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 366"	" 28"	"8.104433e-01"	"9.575122e-01"	"ASS1 LCN2 MYBL2 S100A6 PDZK1IP1 ISG15 MCM2 FANCD2 KCNN4 SEMA4B IFITM1 IFITM2 IL17RB KLF5 SMARCA4 RP9 RNF123 KIF9 CLDN7 CDK12 INHBA ZNF367 ITGA2 MCM4 CLDN1 WDR90 VARS UHRF1"
"VECCHI_GASTRIC_CANCER_EARLY_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 289"	" 37"	"1.337190e-02"	"1.149383e-01"	"AFF3 SDPR PID1 PPOX SLAMF7 GPR155 DMD ITM2A FAM46C SYNPO2 PRKACB PTGER3 DNAJC6 PRDM16 CD36 MDFIC CD79A LYVE1 SOX6 NTN4 NR3C2 CLDN10 PDGFD POU2AF1 EBF1 AGTR1 ENTPD5 LIFR ANGPT1 ABAT RETNLB ST3GAL6 MZB1 ALDH1A1 KLF9 VLDLR SLC18A2"
"BARRIER_COLON_CANCER_RECURRENCE_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  41"	"  2"	"7.338831e-01"	"9.215891e-01"	"ITM2A TRIM2"
"BARRIER_COLON_CANCER_RECURRENCE_DN"	"MSigDB_c2_cgp_v5"	"1361"	"  16"	"  2"	"1.732906e-01"	"4.662732e-01"	"BTBD2 SPPL2B"
"SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 143"	" 18"	"6.010442e-02"	"2.670338e-01"	"SERPINB2 KDM5B RGS1 QSOX1 THBS1 TIE1 HS3ST1 BST1 SLC2A3 TNFRSF1A UPB1 DAPK2 AQP9 RARA SPHK1 MAFG FPR1 VEGFA"
"SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  76"	"  7"	"3.879796e-01"	"6.904434e-01"	"ASS1 MCM2 NUP210 TFDP2 YBX2 RMI2 HES1"
"JAEGER_METASTASIS_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  37"	"  1"	"8.625004e-01"	"9.819556e-01"	"UCHL1"
"JAEGER_METASTASIS_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 197"	" 27"	"1.183145e-02"	"1.066399e-01"	"ARHGEF4 C1orf116 FCER1A ASS1 PLP2 ITM2A CA2 CPA3 S100A8 S100A9 KLF4 PDZK1IP1 GJB3 SPINT2 GJA1 ANK3 PLXNC1 LGR5 KLF5 ARHGAP32 LTF SDC1 LY6D CXADR MAPK13 AHNAK ABLIM1"
"OSMAN_BLADDER_CANCER_UP"	"MSigDB_c2_cgp_v5"	"1361"	" 365"	" 31"	"6.156938e-01"	"8.467519e-01"	"PCMTD1 TBC1D8 TRAK2 EDEM3 FAM107B FBXW5 ZER1 KIAA1715 SESTD1 SAMHD1 CYBB GCLM SCP2 JAZF1 TGOLN2 MBD4 SMG1 IRF2BP2 SLC25A37 FBXO9 RASA2 AZI2 LYST FAM120A SECISBP2 COL4A3BP CCDC88C NFKBIZ NRIP1 TAPBP MS4A3"
"OSMAN_BLADDER_CANCER_DN"	"MSigDB_c2_cgp_v5"	"1361"	" 323"	" 30"	"4.048789e-01"	"6.966148e-01"	"FAIM3 FCRLA FAM102A SPATA2 BACH2 SKI SCFD2 MLXIP TRIM56 WIPI2 DEDD2 SAMD4B ISG20 HIVEP2 IKBIP SMARCC2 ELL EPS15L1 KIAA0226L EPOR MPRIP CDK12 AOC2 TMC8 ENGASE SNN LTB SATB1 SART1 MGEA5"
"GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP"	"MSigDB_c2_cgp_v5"	"1361"	"  70"	"  8"	"1.835468e-01"	"4.765831e-01"	"TRAK2 GNB4 ADD1 ZXDC LACTB F2R C22orf39 BAIAP3"
